date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:28:46	3779/3779	---M--	200	added ('OK')	text/css	etag:%22ec3-6165a8711a911%22	https://gasthausgoeke.de/wp-content/plugins/ht-mega-for-elementor/assets/css/slick.min.css?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/ht-mega-for-elementor/assets/css/slick.min0875.css	(from https://gasthausgoeke.de/)
15:28:46	31000/31000	---M--	200	added ('OK')	text/css	etag:%227918-6165a870d8b14%22	https://gasthausgoeke.de/wp-content/plugins/ht-mega-for-elementor/admin/assets/extensions/ht-menu/css/font-awesome.min.css?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/ht-mega-for-elementor/admin/assets/extensions/ht-menu/css/font-awesome.min0875.css	(from https://gasthausgoeke.de/)
15:28:46	69903/69903	---M-Z	200	added ('OK')	text/css	etag:bc5725e86e34711c510514bb3699158a	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_bf8383f625882e84775c33c2ba1fdef1.php?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_bf8383f625882e84775c33c2ba1fdef10875.css	(from https://gasthausgoeke.de/)
15:28:47	44473/44473	---M-Z	200	added ('OK')	text/css	etag:9fb0e53934abcdd9b0d0f6b552694c24	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_d1c998b249914beb9baa778dd44d947a.php?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_d1c998b249914beb9baa778dd44d947a0875.css	(from https://gasthausgoeke.de/)
15:28:47	30999/30999	---M--	200	added ('OK')	text/css	etag:%227917-6165a86461561%22	https://gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from https://gasthausgoeke.de/)
15:28:47	55592/55592	---M-Z	200	added ('OK')	text/css	etag:005f19a4ab695255b097cbabcde88a57	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_07250d3980bb58ba190eb0495a6699c8.php?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_07250d3980bb58ba190eb0495a6699c80875.css	(from https://gasthausgoeke.de/)
15:28:48	3223/3223	---M-Z	200	added ('OK')	text/css	etag:0391f143e32f71480e463488570cf19d	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_f9d59ee0895e36a14481c6c587f4eaaa.php?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_f9d59ee0895e36a14481c6c587f4eaaa0875.css	(from https://gasthausgoeke.de/)
15:28:48	282468/282468	---M-Z	200	added ('OK')	text/css	etag:266328a901f81984aa78ebad050fff9e	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_cb578d9be333ba6830e813a63412189f.php?ver=1698234259	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_cb578d9be333ba6830e813a63412189f67d8.css	(from https://gasthausgoeke.de/)
15:28:48	124/124	---M-Z	200	added ('OK')	text/css	etag:8d509bf4a6e9da30369c1e9a93d85deb	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_070faa18936934cfbd5ef9d42816ed13.php?ver=1.0.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_070faa18936934cfbd5ef9d42816ed138a54.css	(from https://gasthausgoeke.de/)
15:28:49	13829/13829	---M--	200	added ('OK')	text/css	etag:%223605-6088b63a6180e%22	https://gasthausgoeke.de/wp-content/plugins/3d-flipbook-dflip-lite/assets/css/themify-icons.min.css?ver=1.7.35	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/3d-flipbook-dflip-lite/assets/css/themify-icons.min3023.css	(from https://gasthausgoeke.de/)
15:28:49	26930/26930	---M--	200	added ('OK')	text/css	etag:%226932-6088b63a5e90c%22	https://gasthausgoeke.de/wp-content/plugins/3d-flipbook-dflip-lite/assets/css/dflip.min.css?ver=1.7.35	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/3d-flipbook-dflip-lite/assets/css/dflip.min3023.css	(from https://gasthausgoeke.de/)
15:28:50	19778/19778	---M--	200	added ('OK')	text/css	etag:%224d42-6165a8644f481%22	https://gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mind54b.css	(from https://gasthausgoeke.de/)
15:28:51	16471/16471	---M--	200	added ('OK')	text/css	etag:%224057-6165a8649a308%22	https://gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://gasthausgoeke.de/)
15:28:51	118945/118945	---M--	200	added ('OK')	text/css	etag:%221d0a1-6165a86362f38%22	https://gasthausgoeke.de/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.21.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor/assets/css/frontend-lite.minde8f.css	(from https://gasthausgoeke.de/)
15:28:52	1899/1899	---M-Z	200	added ('OK')	text/css	etag:f88fa3d8919fd41119a7a3fae8e41fe5	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_70b68f09476d5611867613c7dd0aeae5.php?ver=1713428148	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_70b68f09476d5611867613c7dd0aeae5a557.css	(from https://gasthausgoeke.de/)
15:28:52	11053/11053	---M--	200	added ('OK')	text/css	etag:%222b2d-6165a8692b94e%22	https://gasthausgoeke.de/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.21.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor-pro/assets/css/frontend-lite.minde8f.css	(from https://gasthausgoeke.de/)
15:28:53	54360/54360	---M-Z	200	added ('OK')	text/css	etag:e286611582944c54a893d7d1bf82647c	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_f65b3af382b1103485fd6963338b007d.php?ver=1713428150	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_f65b3af382b1103485fd6963338b007d4755.css	(from https://gasthausgoeke.de/)
15:28:53	29445/29445	---M-Z	200	added ('OK')	text/css	etag:d86757bc0e9ab1f18758c0a31f9bf1ee	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_677532362fefb2241d76399a52ddd767.php?ver=1767951328	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_677532362fefb2241d76399a52ddd767a0c1.css	(from https://gasthausgoeke.de/)
15:28:53	903/903	---M-Z	200	added ('OK')	text/css	etag:dfdfb42b3c6eff8fbbd777909d594327	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_14898843a45e0965c7c33efd42a23881.php?ver=1769695208	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_14898843a45e0965c7c33efd42a2388128a6.css	(from https://gasthausgoeke.de/)
15:28:54	59305/59305	---MCZ	200	added ('OK')	text/css	etag:W/%22ecd507b3125edc4d2a03aa6ae5d07da9%22	https://use.fontawesome.com/releases/v5.15.4/css/all.css?ver=2.0.3	E:/SPN/NhaHang/res6/use.fontawesome.com/releases/v5.15.4/css/allb95e.css	(from https://gasthausgoeke.de/)
15:28:54	669/669	---M--	200	added ('OK')	text/css	etag:%2229d-6165a864638c4%22	https://gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://gasthausgoeke.de/)
15:28:55	58071/58071	---M--	200	added ('OK')	text/css	etag:%22e2d7-6165a864620b8%22	https://gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://gasthausgoeke.de/)
15:28:55	677/677	---M--	200	added ('OK')	text/css	etag:%222a5-6165a86462ccd%22	https://gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://gasthausgoeke.de/)
15:28:55	13577/13577	---M--	200	added ('OK')	text/javascript	etag:%223509-602719c2cb6c0%22	https://gasthausgoeke.de/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://gasthausgoeke.de/)
15:28:55	87553/87553	---M--	200	added ('OK')	text/javascript	etag:%2215601-60998ec90556a%22	https://gasthausgoeke.de/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-includes/js/jquery/jquery.minf43b.js	(from https://gasthausgoeke.de/)
15:28:57	334707/334707	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2008:28:55%20GMT	https://gasthausgoeke.de/wp-json/	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-json/index.html	(from https://gasthausgoeke.de/)
15:28:57	46745/46745	---MC-	200	added ('OK')	application/json	date:Thu,%2005%20Feb%202026%2008:28:56%20GMT	https://gasthausgoeke.de/wp-json/wp/v2/pages/91	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-json/wp/v2/pages/91.json	(from https://gasthausgoeke.de/)
15:28:58	339/339	---M--	503	error ('Service%20Unavailable')	text/html	date:Thu,%2005%20Feb%202026%2008:28:57%20GMT	https://gasthausgoeke.de/xmlrpc.php?rsd	E:/SPN/NhaHang/res6/gasthausgoeke.de/xmlrpc0db0.php	(from https://gasthausgoeke.de/)
15:28:58	1108/1108	---M--	200	added ('OK')	image/png	etag:%22454-6082d9190cb40%22	https://gasthausgoeke.de/wp-content/uploads/2023/08/cropped-Bild1-1-32x32.png	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/uploads/2023/08/cropped-Bild1-1-32x32.png	(from https://gasthausgoeke.de/)
15:28:59	28638/28638	---M--	200	added ('OK')	image/png	etag:%226fde-6082d91818900%22	https://gasthausgoeke.de/wp-content/uploads/2023/08/cropped-Bild1-1-192x192.png	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/uploads/2023/08/cropped-Bild1-1-192x192.png	(from https://gasthausgoeke.de/)
15:28:59	0/0	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Feb%202026%2008:28:59%20GMT	https://gasthausgoeke.de/wp-content/plugins/3d-flipbook-dflip-lite/assets/	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/3d-flipbook-dflip-lite/assets/index.html	(from https://gasthausgoeke.de/)
15:29:00	25685/25685	---M--	200	added ('OK')	image/png	etag:%226455-6082d9190cb40%22	https://gasthausgoeke.de/wp-content/uploads/2023/08/cropped-Bild1-1-180x180.png	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/uploads/2023/08/cropped-Bild1-1-180x180.png	(from https://gasthausgoeke.de/)
15:29:00	18468/18468	---M--	200	added ('OK')	text/css	etag:%224824-6165a86448ac3%22	https://gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.21.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor/assets/lib/animations/animations.minde8f.css	(from https://gasthausgoeke.de/)
15:29:01	85815/85815	---M--	200	added ('OK')	image/png	etag:%2214f37-6082d987ad040%22	https://gasthausgoeke.de/wp-content/uploads/2023/08/Bild1.png	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/uploads/2023/08/Bild1.png	(from https://gasthausgoeke.de/)
15:29:02	884524/884524	---M--	200	added ('OK')	image/svg+xml	etag:%22d7f2c-604153c138340%22	https://gasthausgoeke.de/wp-content/uploads/2023/08/logo_xl.svg	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/uploads/2023/08/logo_xl.svg	(from https://gasthausgoeke.de/)
15:29:02	30955/30955	---M--	200	added ('OK')	image/jpeg	etag:%2278eb-647f138bbf1f1%22	https://gasthausgoeke.de/wp-content/uploads/elementor/thumbs/01a2f61203a890979d6a1b968ef9d004aefd08d665-qe5toprzuy64nkleybrhsswsm19zfporqtt2udf79k.jpg	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/uploads/elementor/thumbs/01a2f61203a890979d6a1b968ef9d004aefd08d665-qe5toprzuy64nkleybrhsswsm19zfporqtt2udf79k.jpg	(from https://gasthausgoeke.de/)
15:29:02	10094/10094	---M--	200	added ('OK')	text/css	etag:%22276e-6165a8638468c%22	https://gasthausgoeke.de/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://gasthausgoeke.de/)
15:29:03	172681/172681	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Feb%202026%2008:29:01%20GMT	https://gasthausgoeke.de/raeumlichkeiten/	E:/SPN/NhaHang/res6/gasthausgoeke.de/raeumlichkeiten/index.html	(from https://gasthausgoeke.de/)
15:29:04	11689/11689	---M--	200	added ('OK')	text/css	etag:%222da9-6165a86946335%22	https://gasthausgoeke.de/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css	(from https://gasthausgoeke.de/)
15:29:04	163364/163364	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Feb%202026%2008:29:02%20GMT	https://gasthausgoeke.de/veranstaltungen/	E:/SPN/NhaHang/res6/gasthausgoeke.de/veranstaltungen/index.html	(from https://gasthausgoeke.de/)
15:29:06	124882/124882	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Feb%202026%2008:29:02%20GMT	https://gasthausgoeke.de/ueber-uns/	E:/SPN/NhaHang/res6/gasthausgoeke.de/ueber-uns/index.html	(from https://gasthausgoeke.de/)
15:29:06	21043/21043	---M-Z	200	added ('OK')	text/javascript	etag:d6674df10b8cf2431f21622e7502a278	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_864a569719d34d2c9da8dc7c36bf77f3.php?ver=17.8.2	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_864a569719d34d2c9da8dc7c36bf77f3ac35.php	(from https://gasthausgoeke.de/)
15:29:07	101359/101359	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Feb%202026%2008:29:02%20GMT	https://gasthausgoeke.de/essen-und-trinken/	E:/SPN/NhaHang/res6/gasthausgoeke.de/essen-und-trinken/index.html	(from https://gasthausgoeke.de/)
15:29:07	102387/102387	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Feb%202026%2008:29:04%20GMT	https://gasthausgoeke.de/kontakt/	E:/SPN/NhaHang/res6/gasthausgoeke.de/kontakt/index.html	(from https://gasthausgoeke.de/)
15:29:08	343/343	---M-Z	200	added ('OK')	text/javascript	etag:f474ead3247c0f045a08e5f45a2de00d	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_d6b7e183586031a05f06911eecc2d67c.php?ver=1.0.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_d6b7e183586031a05f06911eecc2d67c8a54.php	(from https://gasthausgoeke.de/)
15:29:08	93178/93178	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Feb%202026%2008:29:07%20GMT	https://gasthausgoeke.de/reservierung/	E:/SPN/NhaHang/res6/gasthausgoeke.de/reservierung/index.html	(from https://gasthausgoeke.de/)
15:29:09	43882/43882	---M--	200	added ('OK')	text/javascript	etag:%22ab6a-6165a87153407%22	https://gasthausgoeke.de/wp-content/plugins/ht-mega-for-elementor/assets/js/slick.min.js?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/ht-mega-for-elementor/assets/js/slick.min0875.js	(from https://gasthausgoeke.de/)
15:29:09	96944/96944	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Feb%202026%2008:29:07%20GMT	https://gasthausgoeke.de/impressum/	E:/SPN/NhaHang/res6/gasthausgoeke.de/impressum/index.html	(from https://gasthausgoeke.de/)
15:29:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2008:29:08%20GMT	https://gasthausgoeke.de/ueber-uns/kontakt/	E:/SPN/NhaHang/res6/gasthausgoeke.de/ueber-uns/kontakt/index.html	(from https://gasthausgoeke.de/)
15:29:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2008:29:08%20GMT	https://gasthausgoeke.de/ueber-uns/impressum/	E:/SPN/NhaHang/res6/gasthausgoeke.de/ueber-uns/impressum/index.html	(from https://gasthausgoeke.de/)
15:29:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Feb%202026%2008:29:09%20GMT	https://gasthausgoeke.de/ueber-uns/reservierung/	E:/SPN/NhaHang/res6/gasthausgoeke.de/ueber-uns/reservierung/index.html	(from https://gasthausgoeke.de/)
15:29:10	1763/1763	---M-Z	200	added ('OK')	text/javascript	etag:a7b267f8e7e26d2139e7184d9795221c	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_39cbbef2a692223cee88c35e3d39438c.php?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_39cbbef2a692223cee88c35e3d39438c0875.php	(from https://gasthausgoeke.de/)
15:29:11	18994/18994	---M--	200	added ('OK')	text/javascript	etag:%224a32-6165a871523f0%22	https://gasthausgoeke.de/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min.js?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min0875.js	(from https://gasthausgoeke.de/)
15:29:11	67599/67599	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Feb%202026%2008:29:10%20GMT	https://gasthausgoeke.de/?s={s}	E:/SPN/NhaHang/res6/gasthausgoeke.de/index1f8a.html	(from https://gasthausgoeke.de/)
15:29:12	34966/34966	---M-Z	200	added ('OK')	text/javascript	etag:dd0f25ab9f568ca7d377659a79964929	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_15c81e90c1c12d0a870d1baac09fc508.php?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_15c81e90c1c12d0a870d1baac09fc5080875.php	(from https://gasthausgoeke.de/)
15:29:12	9030/9030	---M-Z	200	added ('OK')	text/javascript	etag:a52fc8d8f1b6b4abf7ea96e173a097b4	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_0278360babe563031f14717901af810a.php?ver=2.5.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_0278360babe563031f14717901af810a0875.php	(from https://gasthausgoeke.de/)
15:29:13	625/625	---M--	200	added ('OK')	text/javascript	etag:%22271-604765308c680%22	https://gasthausgoeke.de/wp-content/plugins/wp-typography/js/clean-clipboard.min.js?ver=5.9.1	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/wp-typography/js/clean-clipboard.min74e5.js	(from https://gasthausgoeke.de/)
15:29:13	5347/5347	---M-Z	200	added ('OK')	text/javascript	etag:47df377aad8b022a13d53c8ddfbd9625	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_3a5bb4b5bc83f443e59886f9bd62c71c.php?ver=1.0.3	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_3a5bb4b5bc83f443e59886f9bd62c71c4bf4.php	(from https://gasthausgoeke.de/)
15:29:13	128416/128416	---M--	200	added ('OK')	text/javascript	etag:%221f5a0-6088b63a72d38%22	https://gasthausgoeke.de/wp-content/plugins/3d-flipbook-dflip-lite/assets/js/dflip.min.js?ver=1.7.35	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/plugins/3d-flipbook-dflip-lite/assets/js/dflip.min3023.js	(from https://gasthausgoeke.de/)
15:29:14	3684/3684	---M-Z	200	added ('OK')	text/javascript	etag:df62d2b488ffb59c3069096c4365235d	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_f75cfc34c291896dbfd8911782d7b3ca.php?ver=1.0.1	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_f75cfc34c291896dbfd8911782d7b3caf269.php	(from https://gasthausgoeke.de/)
15:29:14	469/469	---M-Z	200	added ('OK')	text/javascript	etag:6384080755f3df287ddeef7ce56dfcbb	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_c99417b2c046538492e432ba78815924.php?ver=1.0.1	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_c99417b2c046538492e432ba78815924f269.php	(from https://gasthausgoeke.de/)
15:29:14	62238/62238	---M-Z	200	added ('OK')	text/javascript	etag:c3b440332dbe70f9c78feff59221412e	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_e99fae1e621d60b6e1fc74418191b4f2.php?ver=4.1.3	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_e99fae1e621d60b6e1fc74418191b4f2a352.php	(from https://gasthausgoeke.de/)
15:29:15	15400/15400	---M-Z	200	added ('OK')	text/javascript	etag:dc8cba44ab7900bcfbb71c1cf1fc1a8a	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_fc128e4ab43f4c7f5fc8dda8bf1549bf.php?ver=4.1.3	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_fc128e4ab43f4c7f5fc8dda8bf1549bfa352.php	(from https://gasthausgoeke.de/)
15:29:15	1286/1286	---M-Z	200	added ('OK')	text/javascript	etag:203bb28ce73b014c9faafd5a3336e8c6	https://gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_e1432f8f415f41bd0e58452cd5b63afc.php?ver=1.0.1	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-content/cache/autoptimize/autoptimize_single_e1432f8f415f41bd0e58452cd5b63afcf269.php	(from https://gasthausgoeke.de/)
15:29:16	21464/21464	---M--	200	added ('OK')	text/javascript	etag:%2253d8-632ddd202a18e%22	https://gasthausgoeke.de/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-includes/js/jquery/ui/core.minb37e.js	(from https://gasthausgoeke.de/)
15:29:16	36748/36748	---M--	200	added ('OK')	text/javascript	etag:%228f8c-632ddd202acdc%22	https://gasthausgoeke.de/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.3	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-includes/js/jquery/ui/datepicker.minb37e.js	(from https://gasthausgoeke.de/)
15:29:16	5520/5520	---M--	200	added ('OK')	text/javascript	etag:%221590-60998ec92be91%22	https://gasthausgoeke.de/wp-includes/js/imagesloaded.min.js?ver=5.0.0	E:/SPN/NhaHang/res6/gasthausgoeke.de/wp-includes/js/imagesloaded.minbb93.js	(from https://gasthausgoeke.de/)
